# x  u_exact  u_implicit  u_explicit1  u_explicit2
   2.75000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   2.80000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   2.85000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   2.90000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   2.95000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.00000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.05000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.10000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.15000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.20000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.25000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.30000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.35000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.40000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.45000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.50000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.55000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.60000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.65000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.70000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.75000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.80000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.85000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.90000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.95000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.00000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.05000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.10000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.15000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.20000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.25000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.30000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.35000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.40000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.45000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.50000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.55000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.60000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.65000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.70000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.75000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.80000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.85000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.90000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.95000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.00000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.05000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.10000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.15000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.20000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.25000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.30000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.35000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.40000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.45000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.50000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.55000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.60000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.65000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.70000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.75000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.80000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.85000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.90000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   5.95000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   6.00000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   6.05000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   6.10000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   6.15000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   6.20000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   6.25000000E-01   1.00000000E+00   9.99999995E-01   9.99999996E-01   9.99999996E-01
   6.30000000E-01   1.00000000E+00   9.99999951E-01   9.99999957E-01   9.99999956E-01
   6.35000000E-01   1.00000000E+00   9.99999482E-01   9.99999541E-01   9.99999532E-01
   6.40000000E-01   1.00000000E+00   9.99994508E-01   9.99995091E-01   9.99995064E-01
   6.45000000E-01   1.00000000E+00   9.99941810E-01   9.99947532E-01   9.99947891E-01
   6.50000000E-01   1.00000000E+00   9.99384032E-01   9.99439708E-01   9.99450327E-01
   6.55000000E-01   1.00000000E+00   9.93542608E-01   9.94069930E-01   9.94251147E-01
   6.60000000E-01   1.00000000E+00   9.38400760E-01   9.42528711E-01   9.44707452E-01
   6.65000000E-01   1.00000000E+00   6.63056581E-01   6.74673005E-01   6.83175717E-01
   6.70000000E-01   1.00000000E+00   2.91590535E-01   2.99022958E-01   3.05821487E-01
   6.75000000E-01   1.00000000E+00   9.92036631E-02   1.01700877E-01   1.04488416E-01
   6.80000000E-01   1.00000000E+00   3.08605979E-02   3.15336036E-02   3.24653204E-02
   6.85000000E-01   1.00000000E+00   9.33594512E-03   9.50024353E-03   9.79307815E-03
   6.90000000E-01   1.00000000E+00   2.80055290E-03   2.83747678E-03   2.92779376E-03
   6.95000000E-01   1.00000000E+00   8.37970537E-04   8.45289956E-04   8.72975618E-04
   7.00000000E-01   0.00000000E+00   2.50544269E-04   2.51619473E-04   2.60086619E-04
   7.05000000E-01   0.00000000E+00   7.48930969E-05   7.48829852E-05   7.74695321E-05
   7.10000000E-01   0.00000000E+00   2.23856494E-05   2.22839617E-05   2.30734851E-05
   7.15000000E-01   0.00000000E+00   6.69096583E-06   6.63121078E-06   6.87205027E-06
   7.20000000E-01   0.00000000E+00   1.99988625E-06   1.97328872E-06   2.04671200E-06
   7.25000000E-01   0.00000000E+00   5.97751936E-07   5.87202168E-07   6.09573855E-07
   7.30000000E-01   0.00000000E+00   1.78663753E-07   1.74736823E-07   1.81549763E-07
   7.35000000E-01   0.00000000E+00   5.34013017E-08   5.19973427E-08   5.40710706E-08
   7.40000000E-01   0.00000000E+00   1.59612615E-08   1.54731182E-08   1.61040174E-08
   7.45000000E-01   0.00000000E+00   4.77070517E-09   4.60441578E-09   4.79626847E-09
   7.50000000E-01   0.00000000E+00   1.42592913E-09   1.37015980E-09   1.42847531E-09
   7.55000000E-01   0.00000000E+00   4.26199859E-10   4.07725530E-10   4.25443596E-10
   7.60000000E-01   0.00000000E+00   1.27388042E-10   1.21328993E-10   1.26710103E-10
   7.65000000E-01   0.00000000E+00   3.80753605E-11   3.61044953E-11   3.77381403E-11
   7.70000000E-01   0.00000000E+00   1.13804487E-11   1.07438012E-11   1.12395713E-11
   7.75000000E-01   0.00000000E+00   3.40153346E-12   3.19708844E-12   3.34748777E-12
   7.80000000E-01   0.00000000E+00   1.01669364E-12   9.51374128E-13   9.96984144E-13
   7.85000000E-01   0.00000000E+00   3.03882345E-13   2.83105315E-13   2.96932342E-13
   7.90000000E-01   0.00000000E+00   9.08282258E-14   8.42451114E-14   8.84355244E-14
   7.95000000E-01   0.00000000E+00   2.71478970E-14   2.50692531E-14   2.63388014E-14
   8.00000000E-01   0.00000000E+00   8.11430922E-15   7.45998718E-15   7.84449987E-15
   8.05000000E-01   0.00000000E+00   2.42530809E-15   2.21990693E-15   2.33633176E-15
   8.10000000E-01   0.00000000E+00   7.24906971E-16   6.60589176E-16   6.95830986E-16
   8.15000000E-01   0.00000000E+00   2.16669428E-16   1.96574934E-16   2.07239729E-16
   8.20000000E-01   0.00000000E+00   6.47609184E-17   5.84958190E-17   6.17223238E-17
   8.25000000E-01   0.00000000E+00   1.93565681E-17   1.74069031E-17   1.83827940E-17
   8.30000000E-01   0.00000000E+00   5.78553762E-18   5.17986210E-18   5.47495776E-18
   8.35000000E-01   0.00000000E+00   1.72925517E-18   1.54139833E-18   1.63060971E-18
   8.40000000E-01   0.00000000E+00   5.16861810E-19   4.58681865E-19   4.85645398E-19
   8.45000000E-01   0.00000000E+00   1.54486241E-19   1.36492333E-19   1.44640039E-19
   8.50000000E-01   0.00000000E+00   4.61748153E-20   4.06167287E-20   4.30782232E-20
   8.55000000E-01   0.00000000E+00   1.38013169E-20   1.20865298E-20   1.28300112E-20
   8.60000000E-01   0.00000000E+00   4.12511338E-21   3.59665113E-21   3.82116935E-21
   8.65000000E-01   0.00000000E+00   1.23296643E-21   1.07027406E-21   1.13806099E-21
   8.70000000E-01   0.00000000E+00   3.68524709E-22   3.18486983E-22   3.38949338E-22
   8.75000000E-01   0.00000000E+00   1.10149359E-22   9.47738171E-23   1.00949470E-22
   8.80000000E-01   0.00000000E+00   3.29228433E-23   2.82023345E-23   3.00658367E-23
   8.85000000E-01   0.00000000E+00   9.84039873E-24   8.39231439E-24   8.95452487E-24
   8.90000000E-01   0.00000000E+00   2.94122370E-24   2.49734436E-24   2.66693112E-24
   8.95000000E-01   0.00000000E+00   8.79110402E-25   7.43147664E-25   7.94293578E-25
   9.00000000E-01   0.00000000E+00   2.62759714E-25   2.21142290E-25   2.36564898E-25
   9.05000000E-01   0.00000000E+00   7.85369699E-26   6.58064540E-26   7.04562551E-26
   9.10000000E-01   0.00000000E+00   2.34741299E-26   1.95823665E-26   2.09840256E-26
   9.15000000E-01   0.00000000E+00   7.01624691E-27   5.82722599E-27   6.24968402E-27
   9.20000000E-01   0.00000000E+00   2.09710524E-27   1.73403775E-27   1.86134686E-27
   9.25000000E-01   0.00000000E+00   6.26809524E-28   5.16006573E-28   5.54365972E-28
   9.30000000E-01   0.00000000E+00   1.87348814E-28   1.53550742E-28   1.65107126E-28
   9.35000000E-01   0.00000000E+00   5.59971997E-29   4.56928877E-29   4.91739470E-29
   9.40000000E-01   0.00000000E+00   1.67371563E-29   1.35970687E-29   1.46455040E-29
   9.45000000E-01   0.00000000E+00   5.00261444E-30   4.04614999E-30   4.36187859E-30
   9.50000000E-01   0.00000000E+00   1.49524512E-30   1.20403376E-30   1.29910073E-30
   9.55000000E-01   0.00000000E+00   4.46917905E-31   3.58290547E-31   3.86911891E-31
   9.60000000E-01   0.00000000E+00   1.33580516E-31   1.06618369E-31   1.15234184E-31
   9.65000000E-01   0.00000000E+00   3.99262459E-32   3.17269791E-32   3.43202610E-32
   9.70000000E-01   0.00000000E+00   1.19336649E-32   9.44116110E-33   1.02216224E-32
   9.75000000E-01   0.00000000E+00   3.56688576E-33   2.80945509E-33   3.04431148E-33
   9.80000000E-01   0.00000000E+00   1.06611625E-33   8.36024068E-34   9.06688982E-34
   9.85000000E-01   0.00000000E+00   3.18654402E-34   2.48780002E-34   2.70039684E-34
   9.90000000E-01   0.00000000E+00   9.52434863E-35   7.40307506E-35   8.04260691E-35
   9.95000000E-01   0.00000000E+00   2.84675863E-35   2.20297130E-35   2.39533409E-35
   1.00000000E+00   0.00000000E+00   8.50875476E-36   6.55549552E-36   7.13403683E-36
