# x  u_exact  u_implicit  u_explicit1  u_explicit2
   2.75000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   2.80000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   2.85000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   2.90000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   2.95000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.00000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.05000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.10000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.15000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.20000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.25000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.30000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.35000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.40000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.45000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.50000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.55000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.60000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.65000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.70000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.75000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.80000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.85000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.90000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   3.95000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.00000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.05000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.10000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.15000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.20000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.25000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.30000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.35000000E-01   1.00000000E+00   1.00000000E+00   1.00000000E+00   1.00000000E+00
   4.40000000E-01   1.00000000E+00   9.99999999E-01   1.00000000E+00   1.00000000E+00
   4.45000000E-01   1.00000000E+00   9.99999999E-01   1.00000000E+00   1.00000000E+00
   4.50000000E-01   1.00000000E+00   9.99999997E-01   1.00000000E+00   1.00000000E+00
   4.55000000E-01   1.00000000E+00   9.99999993E-01   1.00000000E+00   1.00000000E+00
   4.60000000E-01   1.00000000E+00   9.99999985E-01   1.00000000E+00   1.00000000E+00
   4.65000000E-01   1.00000000E+00   9.99999969E-01   1.00000000E+00   9.99999999E-01
   4.70000000E-01   1.00000000E+00   9.99999936E-01   1.00000000E+00   9.99999998E-01
   4.75000000E-01   1.00000000E+00   9.99999870E-01   1.00000000E+00   9.99999996E-01
   4.80000000E-01   1.00000000E+00   9.99999744E-01   1.00000000E+00   9.99999992E-01
   4.85000000E-01   1.00000000E+00   9.99999508E-01   1.00000000E+00   9.99999982E-01
   4.90000000E-01   1.00000000E+00   9.99999074E-01   1.00000000E+00   9.99999962E-01
   4.95000000E-01   1.00000000E+00   9.99998295E-01   1.00000000E+00   9.99999920E-01
   5.00000000E-01   1.00000000E+00   9.99996926E-01   1.00000000E+00   9.99999836E-01
   5.05000000E-01   1.00000000E+00   9.99994568E-01   1.00000000E+00   9.99999670E-01
   5.10000000E-01   1.00000000E+00   9.99990588E-01   9.99999999E-01   9.99999353E-01
   5.15000000E-01   1.00000000E+00   9.99984000E-01   9.99999997E-01   9.99998756E-01
   5.20000000E-01   1.00000000E+00   9.99973294E-01   9.99999993E-01   9.99997661E-01
   5.25000000E-01   1.00000000E+00   9.99956211E-01   9.99999984E-01   9.99995693E-01
   5.30000000E-01   1.00000000E+00   9.99929426E-01   9.99999961E-01   9.99992225E-01
   5.35000000E-01   1.00000000E+00   9.99888138E-01   9.99999910E-01   9.99986240E-01
   5.40000000E-01   1.00000000E+00   9.99825536E-01   9.99999796E-01   9.99976109E-01
   5.45000000E-01   1.00000000E+00   9.99732121E-01   9.99999550E-01   9.99959286E-01
   5.50000000E-01   1.00000000E+00   9.99594870E-01   9.99999031E-01   9.99931867E-01
   5.55000000E-01   1.00000000E+00   9.99396213E-01   9.99997967E-01   9.99887985E-01
   5.60000000E-01   1.00000000E+00   9.99112822E-01   9.99995836E-01   9.99818990E-01
   5.65000000E-01   1.00000000E+00   9.98714199E-01   9.99991680E-01   9.99712369E-01
   5.70000000E-01   1.00000000E+00   9.98161062E-01   9.99983769E-01   9.99550353E-01
   5.75000000E-01   1.00000000E+00   9.97403561E-01   9.99969069E-01   9.99308168E-01
   5.80000000E-01   1.00000000E+00   9.96379324E-01   9.99942399E-01   9.98951874E-01
   5.85000000E-01   1.00000000E+00   9.95011413E-01   9.99895127E-01   9.98435781E-01
   5.90000000E-01   1.00000000E+00   9.93206223E-01   9.99813233E-01   9.97699418E-01
   5.95000000E-01   1.00000000E+00   9.90851446E-01   9.99674509E-01   9.96664082E-01
   6.00000000E-01   1.00000000E+00   9.87814205E-01   9.99444620E-01   9.95229018E-01
   6.05000000E-01   1.00000000E+00   9.83939526E-01   9.99071755E-01   9.93267328E-01
   6.10000000E-01   1.00000000E+00   9.79049362E-01   9.98479559E-01   9.90621794E-01
   6.15000000E-01   1.00000000E+00   9.72942427E-01   9.97558124E-01   9.87100844E-01
   6.20000000E-01   1.00000000E+00   9.65395165E-01   9.96152865E-01   9.82475025E-01
   6.25000000E-01   1.00000000E+00   9.56164241E-01   9.94051363E-01   9.76474490E-01
   6.30000000E-01   1.00000000E+00   9.44990973E-01   9.90968498E-01   9.68788132E-01
   6.35000000E-01   1.00000000E+00   9.31608139E-01   9.86530749E-01   9.59065249E-01
   6.40000000E-01   1.00000000E+00   9.15749555E-01   9.80261267E-01   9.46920780E-01
   6.45000000E-01   1.00000000E+00   8.97162645E-01   9.71568432E-01   9.31945338E-01
   6.50000000E-01   1.00000000E+00   8.75623977E-01   9.59742113E-01   9.13721270E-01
   6.55000000E-01   1.00000000E+00   8.50957319E-01   9.43963650E-01   8.91845796E-01
   6.60000000E-01   1.00000000E+00   8.23053218E-01   9.23337278E-01   8.65961650E-01
   6.65000000E-01   1.00000000E+00   7.91888490E-01   8.96951376E-01   8.35794547E-01
   6.70000000E-01   1.00000000E+00   7.57543454E-01   8.63975856E-01   8.01195116E-01
   6.75000000E-01   1.00000000E+00   7.20214347E-01   8.23795290E-01   7.62180901E-01
   6.80000000E-01   1.00000000E+00   6.80218412E-01   7.76164904E-01   7.18972032E-01
   6.85000000E-01   1.00000000E+00   6.37989672E-01   7.21360001E-01   6.72012944E-01
   6.90000000E-01   1.00000000E+00   5.94064484E-01   6.60275432E-01   6.21972940E-01
   6.95000000E-01   1.00000000E+00   5.49057401E-01   5.94430291E-01   5.69720926E-01
   7.00000000E-01   0.00000000E+00   5.03629461E-01   5.25852088E-01   5.16274203E-01
   7.05000000E-01   0.00000000E+00   4.58452225E-01   4.56851452E-01   4.62726714E-01
   7.10000000E-01   0.00000000E+00   4.14171625E-01   3.89737483E-01   4.10166940E-01
   7.15000000E-01   0.00000000E+00   3.71375526E-01   3.26544583E-01   3.59598027E-01
   7.20000000E-01   0.00000000E+00   3.30568148E-01   2.68833477E-01   3.11871896E-01
   7.25000000E-01   0.00000000E+00   2.92153227E-01   2.17598347E-01   2.67645440E-01
   7.30000000E-01   0.00000000E+00   2.56426367E-01   1.73276292E-01   2.27361774E-01
   7.35000000E-01   0.00000000E+00   2.23575836E-01   1.35830435E-01   1.91254624E-01
   7.40000000E-01   0.00000000E+00   1.93690172E-01   1.04869879E-01   1.59370516E-01
   7.45000000E-01   0.00000000E+00   1.66770561E-01   7.97748391E-02   1.31601980E-01
   7.50000000E-01   0.00000000E+00   1.42745907E-01   5.98064860E-02   1.07725242E-01
   7.55000000E-01   0.00000000E+00   1.21488791E-01   4.41922168E-02   8.74372111E-02
   7.60000000E-01   0.00000000E+00   1.02830901E-01   3.21851415E-02   7.03883648E-02
   7.65000000E-01   0.00000000E+00   8.65770086E-02   2.31010724E-02   5.62097580E-02
   7.70000000E-01   0.00000000E+00   7.25169248E-02   1.63379838E-02   4.45337039E-02
   7.75000000E-01   0.00000000E+00   6.04352649E-02   1.13829186E-02   3.50085053E-02
   7.80000000E-01   0.00000000E+00   5.01190358E-02   7.81055170E-03   2.73080779E-02
   7.85000000E-01   0.00000000E+00   4.13632453E-02   5.27665003E-03   2.11374723E-02
   7.90000000E-01   0.00000000E+00   3.39747992E-02   3.50877684E-03   1.62352827E-02
   7.95000000E-01   0.00000000E+00   2.77749792E-02   2.29586938E-03   1.23738120E-02
   8.00000000E-01   0.00000000E+00   2.26007939E-02   1.47777776E-03   9.35771158E-03
   8.05000000E-01   0.00000000E+00   1.83054615E-02   9.35456032E-04   7.02165498E-03
   8.10000000E-01   0.00000000E+00   1.47582513E-02   5.82207683E-04   5.22746849E-03
   8.15000000E-01   0.00000000E+00   1.18438699E-02   3.56178280E-04   3.86102333E-03
   8.20000000E-01   0.00000000E+00   9.46154245E-03   2.14137726E-04   2.82910486E-03
   8.25000000E-01   0.00000000E+00   7.52390582E-03   1.26491951E-04   2.05640311E-03
   8.30000000E-01   0.00000000E+00   5.95580277E-03   7.33990076E-05   1.48271619E-03
   8.35000000E-01   0.00000000E+00   4.69304430E-03   4.18306023E-05   1.06041978E-03
   8.40000000E-01   0.00000000E+00   3.68118786E-03   2.34098449E-05   7.52226773E-04
   8.45000000E-01   0.00000000E+00   2.87436496E-03   1.28626817E-05   5.29241635E-04
   8.50000000E-01   0.00000000E+00   2.23418080E-03   6.93784818E-06   3.69299330E-04
   8.55000000E-01   0.00000000E+00   1.72869944E-03   3.67293434E-06   2.55569713E-04
   8.60000000E-01   0.00000000E+00   1.33152179E-03   1.90824462E-06   1.75402425E-04
   8.65000000E-01   0.00000000E+00   1.02095860E-03   9.72807631E-07   1.19384522E-04
   8.70000000E-01   0.00000000E+00   7.79297344E-04   4.86556360E-07   8.05822385E-05
   8.75000000E-01   0.00000000E+00   5.92158957E-04   2.38723481E-07   5.39391161E-05
   8.80000000E-01   0.00000000E+00   4.47939127E-04   1.14883170E-07   3.58044809E-05
   8.85000000E-01   0.00000000E+00   3.37327329E-04   5.42201976E-08   2.35687898E-05
   8.90000000E-01   0.00000000E+00   2.52896493E-04   2.50930621E-08   1.53851634E-05
   8.95000000E-01   0.00000000E+00   1.88755843E-04   1.13861958E-08   9.95936480E-06
   9.00000000E-01   0.00000000E+00   1.40259567E-04   5.06501134E-09   6.39332377E-06
   9.05000000E-01   0.00000000E+00   1.03764266E-04   2.20852826E-09   4.06995010E-06
   9.10000000E-01   0.00000000E+00   7.64285578E-05   9.43820978E-10   2.56933929E-06
   9.15000000E-01   0.00000000E+00   5.60487316E-05   3.95260100E-10   1.60852291E-06
   9.20000000E-01   0.00000000E+00   4.09249731E-05   1.62190189E-10   9.98643736E-07
   9.25000000E-01   0.00000000E+00   2.97532297E-05   6.52010876E-11   6.14859909E-07
   9.30000000E-01   0.00000000E+00   2.15384231E-05   2.56751404E-11   3.75430282E-07
   9.35000000E-01   0.00000000E+00   1.55252666E-05   9.90230083E-12   2.27339913E-07
   9.40000000E-01   0.00000000E+00   1.11434891E-05   3.73990556E-12   1.36527927E-07
   9.45000000E-01   0.00000000E+00   7.96474949E-06   1.38299468E-12   8.13154797E-08
   9.50000000E-01   0.00000000E+00   5.66896684E-06   5.00665780E-13   4.80327786E-08
   9.55000000E-01   0.00000000E+00   4.01817488E-06   1.77407879E-13   2.81398662E-08
   9.60000000E-01   0.00000000E+00   2.83634657E-06   6.15209902E-14   1.63505925E-08
   9.65000000E-01   0.00000000E+00   1.99392058E-06   2.08749078E-14   9.42279221E-09
   9.70000000E-01   0.00000000E+00   1.39600570E-06   6.92946201E-15   5.38602098E-09
   9.75000000E-01   0.00000000E+00   9.73441970E-07   2.24992651E-15   3.05356071E-09
   9.80000000E-01   0.00000000E+00   6.76066355E-07   7.14411287E-16   1.71712951E-09
   9.85000000E-01   0.00000000E+00   4.67668217E-07   2.21795997E-16   9.57779348E-10
   9.90000000E-01   0.00000000E+00   3.22231948E-07   6.73124799E-17   5.29909636E-10
   9.95000000E-01   0.00000000E+00   2.21153850E-07   1.99655674E-17   2.90817228E-10
   1.00000000E+00   0.00000000E+00   1.51191907E-07   5.78650106E-18   1.58317329E-10
