       x    u_numerical        u_exact          error
     -1.0000000      0.0000000      0.0000000      0.0000000
      1.2750001***************      0.0000000***************
      1.3000000***************      0.0000000***************
      1.3250000***************      0.0000000***************
      1.3500001***************      0.0000000***************
      1.3750000***************      0.0000000***************
      1.4000001***************      0.0000000***************
      1.4250000***************      0.0000000***************
      1.4500000***************      0.0000000***************
      1.4750001 593013.0000000      0.0000000 593013.0000000
      1.5000000***************      0.0000000***************
      1.5250001***************      0.0000000***************
      1.5500000 100043.1250000      0.0000000 100043.1250000
      1.57500002521811.2500000      0.00000002521811.2500000
      1.60000011768347.5000000      0.00000001768347.5000000
      1.6250000  42934.6250000      0.0000000  42934.6250000
      1.6500001-832307.3750000      0.0000000-832307.3750000
      1.6750000-652187.1250000      0.0000000-652187.1250000
      1.7000000-110473.8984375      0.0000000-110473.8984375
      1.7250001 215508.5468750      0.0000000 215508.5468750
      1.7500000 221769.8906250      0.0000000 221769.8906250
      1.7750001  82954.3125000      0.0000000  82954.3125000
      1.8000000 -29230.2519531      0.0000000 -29230.2519531
      1.8250000 -60079.6093750      0.0000000 -60079.6093750
      1.8500001 -38406.7617188      0.0000000 -38406.7617188
      1.8750000  -7973.1147461      0.0000000  -7973.1147461
      1.9000001   8732.4902344      0.0000000   8732.4902344
      1.9250000  10899.7167969      0.0061558  10899.7109375
      1.9500000   6319.6142578      0.0244717   6319.5898438
      1.9750001   1524.5686035      0.0544968   1524.5141602
      2.0000000   -995.6915894      0.0954913   -995.7871094
      2.0250001  -1499.1032715      0.1464466  -1499.2497559
      2.0500000  -1055.7906494      0.2061070  -1055.9967041
      2.0750000   -474.8731689      0.2730046   -475.1461792
      2.1000001    -88.8866119      0.3454916    -89.2321014
      2.1250000     78.0862579      0.4217824     77.6644745
      2.1500001    109.7318878      0.5000000    109.2318878
      2.1750000     86.4005203      0.5782168     85.8223038
      2.2000000     53.7317047      0.6545083     53.0771980
      2.2250001     28.7647743      0.7269954     28.0377789
      2.2500000     13.7503052      0.7938924     12.9564123
      2.2750001      5.9857230      0.8535534      5.1321697
      2.3000000      2.4016078      0.9045082      1.4970996
      2.3250000      0.8952775      0.9455031     -0.0502256
      2.3500001      0.3118533      0.9755283     -0.6636750
      2.3750000      0.1019286      0.9938441     -0.8919155
      2.4000001      0.0313596      1.0000000     -0.9686404
      2.4250000      0.0091040      0.9938442     -0.9847402
      2.4500000      0.0024987      0.9755283     -0.9730296
      2.4750001      0.0006493      0.9455031     -0.9448538
      2.5000000      0.0001600      0.9045087     -0.9043487
      2.5250001      0.0000374      0.8535534     -0.8535160
      2.5500000      0.0000083      0.7938930     -0.7938847
      2.5750000      0.0000017      0.7269954     -0.7269937
      2.6000001      0.0000004      0.6545083     -0.6545079
      2.6250000      0.0000001      0.5782175     -0.5782174
      2.6500001      0.0000000      0.5000000     -0.5000000
      2.6750000      0.0000000      0.4217831     -0.4217831
      2.7000000      0.0000000      0.3454916     -0.3454916
      2.7250001      0.0000000      0.2730046     -0.2730046
      2.7500000      0.0000000      0.2061076     -0.2061076
      2.7750001      0.0000000      0.1464466     -0.1464466
      2.8000000      0.0000000      0.0954918     -0.0954918
      2.8250000      0.0000000      0.0544968     -0.0544968
      2.8500001      0.0000000      0.0244717     -0.0244717
      2.8750000      0.0000000      0.0061559     -0.0061559
      2.9000001      0.0000000      0.0000000     -0.0000000
      2.9250000      0.0000000      0.0000000      0.0000000
      2.9500000      0.0000000      0.0000000      0.0000000
      2.9750001      0.0000000      0.0000000      0.0000000
      3.0000000      0.0000000      0.0000000      0.0000000
